"","month","day","year","hour","minute","boro","precinct","jurisdiction_code","location_desc","statistical_murder_flag","perp_age_group","perp_sex","perp_race","latitude","longitude","unemployment_rate","percent"
"8397","01","07","2015","11","55","bronx",43,"patrol","multi dwell - apt build",FALSE,"18-24","male","black",40.8273005460001,-73.8721029609999,0.057,0.714
"8398","01","07","2015","11","55","bronx",43,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.8273005460001,-73.8721029609999,0.057,0.714
"8399","01","08","2015","03","57","bronx",49,"patrol",NA,FALSE,NA,NA,NA,40.871514808,-73.8482628309999,0.057,0.714
"8400","01","08","2015","17","30","brooklyn",77,"patrol",NA,TRUE,"18-24","male","black",40.674988,-73.945847203,0.057,0.799
"8401","01","09","2015","14","26","staten island",121,"patrol",NA,FALSE,"18-24","male","black",40.6368047660001,-74.1366955559999,0.057,0.888
"8402","01","10","2015","01","15","bronx",46,"patrol",NA,FALSE,NA,NA,NA,40.8589314910001,-73.8977715199999,0.057,0.714
"8403","01","10","2015","02","25","queens",101,"patrol",NA,TRUE,NA,NA,NA,40.609777213,-73.7506151919999,0.057,0.811
"8404","01","10","2015","05","45","bronx",42,"housing","multi dwell - public hous",FALSE,"18-24","male","white hispanic",40.8277950020001,-73.899002513,0.057,0.714
"8405","01","11","2015","01","43","queens",102,"patrol",NA,FALSE,NA,NA,NA,40.6794998760001,-73.862824355,0.057,0.811
"8406","01","11","2015","02","56","manhattan",32,"patrol",NA,FALSE,"18-24","male","black hispanic",40.8160039960001,-73.9413188249999,0.057,0.869
"8407","01","11","2015","04","03","brooklyn",81,"patrol",NA,FALSE,NA,NA,NA,40.6909387210001,-73.929156668,0.057,0.799
"8408","01","11","2015","13","05","brooklyn",63,"patrol",NA,FALSE,NA,NA,NA,40.633217286,-73.92258713,0.057,0.799
"8409","01","11","2015","13","05","brooklyn",63,"patrol",NA,TRUE,NA,NA,NA,40.633217286,-73.92258713,0.057,0.799
"8410","01","11","2015","13","05","brooklyn",63,"patrol",NA,FALSE,NA,NA,NA,40.633217286,-73.92258713,0.057,0.799
"8411","01","11","2015","13","05","brooklyn",63,"patrol",NA,TRUE,NA,NA,NA,40.633217286,-73.92258713,0.057,0.799
"8412","01","11","2015","14","20","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.6592122170001,-73.909988948,0.057,0.799
"8413","01","11","2015","22","07","bronx",43,"housing","multi dwell - public hous",FALSE,"<18","male","black",40.8344336690001,-73.8792555269999,0.057,0.714
"8414","01","12","2015","04","49","brooklyn",77,"patrol",NA,FALSE,NA,NA,NA,40.681134284,-73.964455485,0.057,0.799
"8415","01","12","2015","07","27","brooklyn",90,"patrol",NA,FALSE,NA,NA,NA,40.7092560150001,-73.953578825,0.057,0.799
"8416","01","12","2015","10","06","brooklyn",67,"patrol","multi dwell - apt build",TRUE,"18-24","male","black",40.6394838470001,-73.945448587,0.057,0.799
"8417","01","12","2015","17","00","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.6630278330001,-73.940030537,0.057,0.799
"8418","01","12","2015","22","07","brooklyn",60,"patrol",NA,FALSE,NA,NA,NA,40.5770881290001,-73.9913508559999,0.057,0.799
"8419","01","12","2015","22","20","bronx",40,"patrol",NA,TRUE,"25-44","male","black",40.8151822240001,-73.9039493719999,0.057,0.714
"8420","01","12","2015","22","20","bronx",40,"patrol",NA,TRUE,"18-24","male","black",40.8151822240001,-73.9039493719999,0.057,0.714
"8421","01","13","2015","02","00","queens",112,"patrol",NA,FALSE,NA,NA,NA,40.7297155700001,-73.8639659959999,0.057,0.811
"8422","01","14","2015","00","55","queens",113,"patrol","pvt house",FALSE,"18-24","male","black",40.6724102520001,-73.759798997,0.057,0.811
"8423","01","14","2015","03","15","brooklyn",69,"patrol",NA,FALSE,NA,NA,NA,40.6455830990001,-73.899406471,0.057,0.799
"8424","01","14","2015","19","57","manhattan",33,"patrol",NA,FALSE,NA,NA,NA,40.8420048200001,-73.937262271,0.057,0.869
"8425","01","14","2015","23","00","queens",105,"patrol",NA,FALSE,NA,NA,NA,40.6652238180001,-73.771557801,0.057,0.811
"8426","01","15","2015","03","59","queens",106,"patrol","hotel/motel",FALSE,"18-24","male","white hispanic",40.6770973380001,-73.825040733,0.057,0.811
"8427","01","15","2015","03","59","queens",106,"patrol","hotel/motel",FALSE,"18-24","male","black",40.6770973380001,-73.825040733,0.057,0.811
"8428","01","16","2015","21","50","queens",114,"patrol","multi dwell - apt build",FALSE,"18-24","male","black",40.7726473180001,-73.915892734,0.057,0.811
"8429","01","16","2015","21","50","queens",114,"patrol","multi dwell - apt build",FALSE,"18-24","male","black hispanic",40.7726473180001,-73.915892734,0.057,0.811
"8430","01","17","2015","01","42","manhattan",30,"patrol","restaurant/diner",FALSE,"25-44","male","white hispanic",40.825576976,-73.947362367,0.057,0.869
"8431","01","17","2015","07","00","bronx",46,"patrol","multi dwell - apt build",FALSE,"25-44","male","black hispanic",40.850660486,-73.908919757,0.057,0.714
"8432","01","17","2015","18","20","brooklyn",75,"patrol",NA,FALSE,"25-44","male","black",40.673322344,-73.886286098,0.057,0.799
"8433","01","18","2015","00","43","manhattan",32,"housing","multi dwell - public hous",FALSE,"25-44","male","black",40.829883383,-73.936759681,0.057,0.869
"8434","01","18","2015","04","26","brooklyn",69,"patrol",NA,FALSE,"<18","male","black",40.6404691160001,-73.9012187279999,0.057,0.799
"8435","01","18","2015","13","54","brooklyn",81,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6789605280001,-73.923138149,0.057,0.799
"8436","01","18","2015","15","38","bronx",49,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.8700943950001,-73.8546002969999,0.057,0.714
"8437","01","18","2015","22","00","bronx",44,"patrol",NA,FALSE,"18-24","male","black hispanic",40.83405185,-73.927396409,0.057,0.714
"8438","01","19","2015","03","15","queens",102,"patrol",NA,FALSE,NA,NA,NA,40.6958709130001,-73.8205470069999,0.057,0.811
"8439","01","19","2015","09","10","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6534239540001,-73.9368728869999,0.057,0.799
"8440","01","19","2015","16","48","brooklyn",73,"patrol",NA,FALSE,NA,NA,NA,40.668717396,-73.917308208,0.057,0.799
"8441","01","20","2015","08","02","queens",100,"patrol",NA,TRUE,"25-44","male","black",40.5880094620001,-73.807286023,0.057,0.811
"8442","01","20","2015","14","48","brooklyn",90,"patrol",NA,FALSE,"18-24","male","black",40.711889623,-73.941459402,0.057,0.799
"8443","01","20","2015","14","48","brooklyn",90,"patrol",NA,FALSE,"<18","male","black",40.711889623,-73.941459402,0.057,0.799
"8444","01","20","2015","14","48","brooklyn",90,"patrol",NA,FALSE,"18-24","male","black",40.711889623,-73.941459402,0.057,0.799
"8445","01","20","2015","14","48","brooklyn",90,"patrol",NA,FALSE,"<18","male","black",40.711889623,-73.941459402,0.057,0.799
"8446","01","20","2015","15","00","queens",102,"patrol","gas station",TRUE,"25-44","male","black",40.6970152010001,-73.814631851,0.057,0.811
"8447","01","20","2015","15","00","brooklyn",60,"housing","multi dwell - public hous",FALSE,"25-44","male","black",40.5772077870001,-73.990290242,0.057,0.799
"8448","01","20","2015","21","17","bronx",43,"patrol",NA,FALSE,NA,NA,NA,40.822861689,-73.8604510649999,0.057,0.714
"8449","01","20","2015","22","15","staten island",122,"patrol",NA,TRUE,"18-24","male","white hispanic",40.5940331090001,-74.068983096,0.057,0.888
"8450","01","21","2015","22","47","manhattan",14,"patrol","multi dwell - apt build",TRUE,"25-44","male","black",40.7573166400001,-73.9878792059999,0.057,0.869
"8451","01","21","2015","22","47","bronx",43,"patrol",NA,FALSE,"18-24","male","black",40.820953925,-73.8580174109999,0.057,0.714
"8452","01","21","2015","22","47","bronx",43,"patrol",NA,FALSE,"25-44","male","black hispanic",40.820953925,-73.8580174109999,0.057,0.714
"8453","01","22","2015","05","30","bronx",41,"patrol",NA,TRUE,NA,NA,NA,40.8110529260001,-73.880721259,0.057,0.714
"8454","01","22","2015","19","13","bronx",46,"patrol",NA,FALSE,NA,NA,NA,40.850367336,-73.9172543129999,0.057,0.714
"8455","01","22","2015","19","30","bronx",47,"patrol",NA,FALSE,NA,NA,NA,40.8886284340001,-73.840615832,0.057,0.714
"8456","01","22","2015","19","37","brooklyn",75,"patrol",NA,FALSE,"18-24","male","black",40.6574160710001,-73.898807685,0.057,0.799
"8457","01","23","2015","12","26","brooklyn",61,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.5974590970001,-73.9384195,0.057,0.799
"8458","01","23","2015","21","47","brooklyn",70,"patrol","beauty/nail salon",FALSE,"18-24","male","black",40.6400724420001,-73.95520426,0.057,0.799
"8459","01","24","2015","05","40","queens",105,"patrol","pvt house",TRUE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8460","01","24","2015","05","40","queens",105,"patrol","pvt house",FALSE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8461","01","24","2015","05","40","queens",105,"patrol","pvt house",FALSE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8462","01","24","2015","05","40","queens",105,"patrol","pvt house",FALSE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8463","01","24","2015","05","40","queens",105,"patrol","pvt house",TRUE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8464","01","24","2015","05","40","queens",105,"patrol","pvt house",TRUE,"25-44","male","black",40.6556108140001,-73.7509673489999,0.057,0.811
"8465","01","24","2015","18","38","bronx",42,"patrol",NA,FALSE,"18-24","male","black",40.8222985720001,-73.9116948079999,0.057,0.714
"8466","01","24","2015","18","38","bronx",42,"patrol",NA,FALSE,"18-24","male","black",40.8222985720001,-73.9116948079999,0.057,0.714
"8467","01","25","2015","13","10","brooklyn",73,"housing",NA,FALSE,"18-24","male","black",40.6660418710001,-73.906965369,0.057,0.799
"8468","01","25","2015","14","43","manhattan",13,"patrol","chain store",TRUE,"25-44","male","black",40.742237338,-73.991190938,0.057,0.869
"8469","01","25","2015","19","34","bronx",46,"patrol",NA,FALSE,"18-24","male","black hispanic",40.860715688,-73.899248738,0.057,0.714
"8470","01","25","2015","19","34","bronx",46,"patrol",NA,FALSE,"25-44","male","black",40.860715688,-73.899248738,0.057,0.714
"8471","01","25","2015","23","13","brooklyn",75,"patrol",NA,FALSE,NA,NA,NA,40.682577904,-73.875990095,0.057,0.799
"8472","01","25","2015","23","19","queens",113,"patrol","multi dwell - apt build",TRUE,"18-24","male","black hispanic",40.679126098,-73.77391629,0.057,0.811
"8473","01","25","2015","23","34","brooklyn",81,"patrol","grocery/bodega",TRUE,"45-64","male","black",40.6870239560001,-73.920814412,0.057,0.799
"8474","01","26","2015","00","25","bronx",43,"patrol",NA,FALSE,NA,NA,NA,40.8287003840001,-73.850286652,0.057,0.714
"8475","01","26","2015","00","25","bronx",43,"patrol",NA,FALSE,NA,NA,NA,40.8287003840001,-73.850286652,0.057,0.714
"8476","01","26","2015","17","35","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.8412231470001,-73.920764145,0.057,0.714
"8477","01","26","2015","19","02","manhattan",7,"patrol",NA,FALSE,NA,NA,NA,40.7184386060001,-73.982937755,0.057,0.869
"8478","01","27","2015","14","45","brooklyn",67,"patrol","grocery/bodega",TRUE,"25-44","male","black",40.6351407970001,-73.947895386,0.057,0.799
"8479","01","27","2015","17","43","brooklyn",73,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.672137955,-73.911218365,0.057,0.799
"8480","01","29","2015","01","53","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.662519344,-73.927012027,0.057,0.799
"8481","01","29","2015","17","50","brooklyn",75,"patrol","pvt house",FALSE,NA,NA,NA,40.674345268,-73.8702167879999,0.057,0.799
"8482","01","30","2015","00","58","bronx",52,"patrol",NA,FALSE,"18-24","male","black",40.875310563,-73.88744875,0.057,0.714
"8483","01","30","2015","11","28","staten island",120,"patrol",NA,FALSE,"18-24","male","black",40.6409841550001,-74.086924772,0.057,0.888
"8484","01","30","2015","19","51","manhattan",32,"patrol",NA,FALSE,"18-24","male","black",40.815750544,-73.939749996,0.057,0.869
"8485","01","30","2015","19","51","manhattan",32,"patrol",NA,FALSE,"18-24","male","black",40.815750544,-73.939749996,0.057,0.869
"8486","01","31","2015","02","30","brooklyn",90,"patrol",NA,FALSE,"18-24","male","black",40.7016451960001,-73.9422679209999,0.057,0.799
"8487","01","31","2015","04","20","brooklyn",77,"patrol",NA,FALSE,NA,NA,NA,40.6719830320001,-73.957499226,0.057,0.799
"8488","01","31","2015","14","30","queens",114,"patrol",NA,TRUE,"45-64","male","white",40.7784639610001,-73.92139645,0.057,0.811
"8489","02","01","2015","00","05","brooklyn",73,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6664653060001,-73.90410472,0.056,0.799
"8490","02","01","2015","04","00","bronx",49,"patrol","pvt house",TRUE,NA,NA,NA,40.862688006,-73.8664255749999,0.056,0.714
"8491","02","01","2015","06","33","brooklyn",75,"patrol",NA,FALSE,"45-64","male","black",40.6702688310001,-73.878412007,0.056,0.799
"8492","02","01","2015","19","00","queens",105,"patrol",NA,FALSE,"18-24","male","black",40.7116700720001,-73.7376506109999,0.056,0.811
"8493","02","01","2015","23","12","bronx",45,"patrol",NA,FALSE,NA,NA,NA,40.875947012,-73.833036353,0.056,0.714
"8494","02","01","2015","23","16","manhattan",30,"patrol",NA,TRUE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8495","02","01","2015","23","16","manhattan",30,"patrol",NA,FALSE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8496","02","01","2015","23","16","manhattan",30,"patrol",NA,FALSE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8497","02","01","2015","23","16","manhattan",30,"patrol",NA,TRUE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8498","02","01","2015","23","16","manhattan",30,"patrol",NA,TRUE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8499","02","01","2015","23","16","manhattan",30,"patrol",NA,FALSE,"18-24","male","black",40.820487105,-73.954941463,0.056,0.869
"8500","02","01","2015","23","59","bronx",52,"patrol",NA,FALSE,NA,NA,NA,40.879503276,-73.873279737,0.056,0.714
"8501","02","02","2015","13","33","manhattan",33,"patrol","multi dwell - apt build",FALSE,"18-24","male","white hispanic",40.839602561,-73.93806459,0.056,0.869
"8502","02","02","2015","13","33","manhattan",33,"patrol","multi dwell - apt build",FALSE,"<18","male","white hispanic",40.839602561,-73.93806459,0.056,0.869
"8503","02","03","2015","18","09","brooklyn",75,"patrol",NA,FALSE,"<18","male","black",40.6708016320001,-73.874707475,0.056,0.799
"8504","02","03","2015","18","09","brooklyn",75,"patrol",NA,FALSE,"<18","male","black hispanic",40.6708016320001,-73.874707475,0.056,0.799
"8505","02","04","2015","00","51","queens",100,"patrol","multi dwell - apt build",FALSE,"18-24","male","black",40.5785596750001,-73.8375508949999,0.056,0.811
"8506","02","04","2015","16","23","brooklyn",88,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.695391999,-73.979407545,0.056,0.799
"8507","02","05","2015","01","45","queens",102,"patrol",NA,FALSE,NA,NA,NA,40.690015423,-73.866185974,0.056,0.811
"8508","02","05","2015","03","30","queens",106,"patrol",NA,FALSE,"25-44","male","white hispanic",40.669645147,-73.826497703,0.056,0.811
"8509","02","05","2015","03","30","queens",106,"patrol",NA,FALSE,"18-24","female","white hispanic",40.669645147,-73.826497703,0.056,0.811
"8510","02","05","2015","05","00","staten island",120,"patrol",NA,FALSE,"18-24","male","black",40.6355021160001,-74.123255382,0.056,0.888
"8511","02","05","2015","11","30","brooklyn",90,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.7105482590001,-73.9407247459999,0.056,0.799
"8512","02","07","2015","07","20","queens",108,"patrol",NA,FALSE,"25-44","male","white hispanic",40.7508631690001,-73.945445134,0.056,0.811
"8513","02","07","2015","21","30","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.830128561,-73.914421197,0.056,0.714
"8514","02","08","2015","04","47","bronx",46,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.8490494440001,-73.900923899,0.056,0.714
"8515","02","08","2015","15","17","bronx",40,"patrol",NA,FALSE,NA,NA,NA,40.820208596,-73.92147721,0.056,0.714
"8516","02","09","2015","17","52","bronx",44,"patrol",NA,FALSE,NA,NA,NA,40.835405076,-73.924782611,0.056,0.714
"8517","02","09","2015","21","26","brooklyn",88,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6943032100001,-73.977486031,0.056,0.799
"8518","02","11","2015","16","27","queens",101,"patrol",NA,FALSE,NA,NA,NA,40.5926111900001,-73.783770991,0.056,0.811
"8519","02","12","2015","01","05","staten island",120,"patrol",NA,FALSE,"25-44","male","black",40.6349899740001,-74.1172929159999,0.056,0.888
"8520","02","13","2015","01","15","brooklyn",71,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.6614161800001,-73.941288333,0.056,0.799
"8521","02","13","2015","21","21","manhattan",30,"patrol",NA,FALSE,NA,NA,NA,40.825576976,-73.947362367,0.056,0.869
"8522","02","13","2015","23","00","queens",102,"patrol",NA,TRUE,NA,NA,NA,40.6878743250001,-73.8536071499999,0.056,0.811
"8523","02","14","2015","04","10","brooklyn",75,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.667134892,-73.866978721,0.056,0.799
"8524","02","15","2015","04","45","queens",113,"patrol",NA,FALSE,"25-44","male","black",40.670488687,-73.7960839629999,0.056,0.811
"8525","02","15","2015","11","47","brooklyn",94,"patrol",NA,FALSE,"25-44","male","black hispanic",40.726964466,-73.9531161779999,0.056,0.799
"8526","02","16","2015","00","03","manhattan",23,"patrol","multi dwell - public hous",TRUE,NA,NA,NA,40.79634158,-73.9411986869999,0.056,0.869
"8527","02","16","2015","00","52","staten island",121,"patrol",NA,FALSE,"18-24","male","black",40.635068244,-74.140197217,0.056,0.888
"8528","02","16","2015","01","45","staten island",120,"housing","multi dwell - apt build",TRUE,"18-24","male","black",40.636818411,-74.118651775,0.056,0.888
"8529","02","16","2015","03","13","bronx",44,"patrol",NA,FALSE,"25-44","male","black",40.842995869,-73.921682075,0.056,0.714
"8530","02","17","2015","00","38","manhattan",34,"patrol",NA,FALSE,"25-44","male","white hispanic",40.852796008,-73.929376029,0.056,0.869
"8531","02","17","2015","00","38","manhattan",34,"patrol",NA,FALSE,"18-24","male","black hispanic",40.852796008,-73.929376029,0.056,0.869
"8532","02","18","2015","01","29","manhattan",10,"housing","multi dwell - public hous",FALSE,"25-44","male","black",40.7434704560001,-74.005391651,0.056,0.869
"8533","02","18","2015","12","00","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.816916,-73.8866318899999,0.056,0.714
"8534","02","18","2015","18","02","bronx",46,"patrol",NA,FALSE,"18-24","male","black",40.849039809,-73.904811345,0.056,0.714
"8535","02","19","2015","09","12","brooklyn",75,"patrol","pvt house",TRUE,NA,NA,NA,40.669166477,-73.891284464,0.056,0.799
"8536","02","19","2015","13","57","brooklyn",88,"housing","multi dwell - public hous",TRUE,"18-24","male","black hispanic",40.695225668,-73.976212507,0.056,0.799
"8537","02","19","2015","15","20","bronx",47,"patrol",NA,TRUE,NA,NA,NA,40.879168722,-73.854139053,0.056,0.714
"8538","02","20","2015","16","00","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6402955660001,-73.95135699,0.056,0.799
"8539","02","20","2015","23","55","manhattan",32,"patrol",NA,FALSE,NA,NA,NA,40.819117856,-73.939038366,0.056,0.869
"8540","02","21","2015","03","10","staten island",120,"patrol",NA,FALSE,NA,NA,NA,40.61187704,-74.084468333,0.056,0.888
"8541","02","21","2015","03","10","brooklyn",81,"patrol",NA,FALSE,"18-24","male","black",40.689648511,-73.9240525429999,0.056,0.799
"8542","02","21","2015","04","18","brooklyn",61,"patrol",NA,FALSE,"25-44","male","white hispanic",40.5967870280001,-73.975040153,0.056,0.799
"8543","02","21","2015","06","45","brooklyn",67,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.657588122,-73.9290549,0.056,0.799
"8544","02","21","2015","15","35","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.655985785,-73.954722342,0.056,0.799
"8545","02","22","2015","18","30","brooklyn",69,"patrol",NA,TRUE,NA,NA,NA,40.643127608,-73.908091844,0.056,0.799
"8546","02","22","2015","22","48","brooklyn",67,"patrol",NA,TRUE,NA,NA,NA,40.658424134,-73.9291427639999,0.056,0.799
"8547","02","22","2015","23","21","brooklyn",67,"patrol",NA,FALSE,NA,NA,NA,40.6606645960001,-73.930322604,0.056,0.799
"8548","02","23","2015","16","39","manhattan",9,"housing","multi dwell - public hous",TRUE,"18-24","male","black hispanic",40.720812869,-73.978136588,0.056,0.869
"8549","02","23","2015","23","40","brooklyn",67,"patrol",NA,FALSE,"18-24","male","black",40.6505265810001,-73.923586916,0.056,0.799
"8550","02","24","2015","00","55","bronx",43,"patrol",NA,FALSE,NA,NA,NA,40.840147578,-73.863610308,0.056,0.714
"8551","02","24","2015","10","00","brooklyn",60,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.5754432410001,-73.9877956619999,0.056,0.799
"8552","02","25","2015","17","01","brooklyn",76,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.6751048240001,-74.00557201,0.056,0.799
"8553","02","27","2015","16","20","bronx",42,"patrol","beauty/nail salon",FALSE,"18-24","male","white hispanic",40.831370404,-73.9009588059999,0.056,0.714
"8554","02","27","2015","20","30","bronx",52,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.87966039,-73.881914249,0.056,0.714
"8555","02","28","2015","03","45","manhattan",33,"patrol",NA,FALSE,"18-24","male","black hispanic",40.8420203640001,-73.935355113,0.056,0.869
"8556","02","28","2015","23","55","brooklyn",63,"patrol",NA,FALSE,NA,NA,NA,40.6217652130001,-73.934545395,0.056,0.799
"8557","03","01","2015","01","05","bronx",48,"patrol",NA,FALSE,"25-44","male","black",40.8510900630001,-73.894789966,0.056,0.714
"8558","03","01","2015","04","42","brooklyn",73,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.670030723,-73.904043719,0.056,0.799
"8559","03","03","2015","00","03","staten island",120,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.647127061,-74.0881798459999,0.056,0.888
"8560","03","03","2015","16","42","bronx",43,"patrol",NA,TRUE,"18-24","male","white hispanic",40.838778996,-73.8647031799999,0.056,0.714
"8561","03","03","2015","22","52","manhattan",25,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.8072393240001,-73.936307988,0.056,0.869
"8562","03","03","2015","22","52","manhattan",25,"patrol","multi dwell - apt build",FALSE,"18-24","male","black",40.8072393240001,-73.936307988,0.056,0.869
"8563","03","03","2015","23","36","bronx",46,"patrol",NA,FALSE,NA,NA,NA,40.8529080870001,-73.909338927,0.056,0.714
"8564","03","04","2015","00","45","bronx",49,"patrol","multi dwell - apt build",TRUE,"25-44","male","black",40.8618941290001,-73.8576611249999,0.056,0.714
"8565","03","04","2015","17","10","queens",106,"patrol",NA,FALSE,"18-24","male","asian / pacific islander",40.6846068340001,-73.811146799,0.056,0.811
"8566","03","04","2015","22","02","bronx",46,"patrol","multi dwell - apt build",TRUE,NA,NA,NA,40.85028892,-73.899417925,0.056,0.714
"8567","03","05","2015","15","44","bronx",43,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.8233491460001,-73.865256651,0.056,0.714
"8568","03","06","2015","12","45","queens",100,"patrol","multi dwell - public hous",TRUE,"18-24","male","black",40.5924794390001,-73.7996962189999,0.056,0.811
"8569","03","06","2015","14","51","queens",109,"patrol","pvt house",TRUE,"25-44","male","asian / pacific islander",40.7584507920001,-73.815430067,0.056,0.811
"8570","03","07","2015","03","00","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.8218200970001,-73.8958722849999,0.056,0.714
"8571","03","07","2015","07","45","bronx",40,"housing",NA,FALSE,NA,NA,NA,40.813709605,-73.923184614,0.056,0.714
"8572","03","07","2015","23","36","brooklyn",90,"housing","multi dwell - public hous",FALSE,NA,NA,NA,40.703249644,-73.9442754249999,0.056,0.799
"8573","03","08","2015","05","05","queens",113,"patrol",NA,FALSE,"25-44","male","black",40.6880654620001,-73.777523351,0.056,0.811
"8574","03","08","2015","22","30","bronx",52,"patrol",NA,FALSE,"<18","male","black hispanic",40.8627539280001,-73.904491874,0.056,0.714
"8575","03","08","2015","22","30","bronx",52,"patrol",NA,FALSE,"18-24","male","white hispanic",40.8627539280001,-73.904491874,0.056,0.714
"8576","03","09","2015","17","30","staten island",121,"patrol","multi dwell - apt build",FALSE,"25-44","male","black",40.6389853750001,-74.1712534329999,0.056,0.888
"8577","03","09","2015","17","30","staten island",121,"patrol","multi dwell - apt build",FALSE,"18-24","male","white hispanic",40.6389853750001,-74.1712534329999,0.056,0.888
"8578","03","09","2015","17","30","staten island",121,"patrol","multi dwell - apt build",FALSE,"18-24","male","black",40.6389853750001,-74.1712534329999,0.056,0.888
"8579","03","09","2015","20","45","manhattan",9,"housing","multi dwell - public hous",FALSE,"18-24","male","black",40.7255013750001,-73.974718206,0.056,0.869
"8580","03","10","2015","17","24","queens",107,"patrol",NA,FALSE,"18-24","male","black hispanic",40.713002601,-73.819167361,0.056,0.811
"8581","03","11","2015","12","20","queens",100,"patrol",NA,FALSE,"25-44","male","black",40.5886674070001,-73.8131845839999,0.056,0.811
"8582","03","11","2015","16","26","brooklyn",71,"patrol",NA,FALSE,NA,NA,NA,40.661872483,-73.9399263719999,0.056,0.799
"8583","03","12","2015","01","23","bronx",47,"patrol","bar/night club",FALSE,NA,NA,NA,40.869693291,-73.8445080549999,0.056,0.714
"8584","03","12","2015","01","53","brooklyn",77,"patrol","multi dwell - apt build",FALSE,NA,NA,NA,40.6733552580001,-73.9487823329999,0.056,0.799
"8585","03","13","2015","01","15","bronx",47,"patrol","pvt house",FALSE,"25-44","male","white hispanic",40.905238636,-73.8455755159999,0.056,0.714
"8586","03","13","2015","01","15","bronx",47,"patrol","pvt house",TRUE,"25-44","male","black",40.905238636,-73.8455755159999,0.056,0.714
"8587","03","13","2015","01","15","bronx",47,"patrol","pvt house",FALSE,"25-44","male","black",40.905238636,-73.8455755159999,0.056,0.714
"8588","03","13","2015","01","15","bronx",47,"patrol","pvt house",FALSE,"25-44","female","black",40.905238636,-73.8455755159999,0.056,0.714
"8589","03","13","2015","01","15","bronx",47,"patrol","pvt house",TRUE,"25-44","male","white hispanic",40.905238636,-73.8455755159999,0.056,0.714
"8590","03","13","2015","01","15","bronx",47,"patrol","pvt house",TRUE,"25-44","female","black",40.905238636,-73.8455755159999,0.056,0.714
"8591","03","13","2015","16","59","brooklyn",67,"patrol",NA,FALSE,"18-24","male","black",40.650302176,-73.949519432,0.056,0.799
"8592","03","13","2015","20","26","bronx",52,"patrol","grocery/bodega",TRUE,"<18","male","black hispanic",40.865384389,-73.89320255,0.056,0.714
"8593","03","13","2015","20","26","bronx",52,"patrol","grocery/bodega",TRUE,"25-44","female","black",40.865384389,-73.89320255,0.056,0.714
"8594","03","13","2015","20","26","bronx",52,"patrol","grocery/bodega",TRUE,"18-24","male","black",40.865384389,-73.89320255,0.056,0.714
"8595","03","14","2015","01","09","queens",104,"patrol","commercial bldg",TRUE,"18-24","male","white hispanic",40.7045194460001,-73.893471306,0.056,0.811
"8596","03","14","2015","01","50","brooklyn",67,"patrol",NA,FALSE,"18-24","male","black",40.6560494610001,-73.929831413,0.056,0.799
"8597","03","14","2015","03","26","bronx",41,"patrol",NA,FALSE,NA,NA,NA,40.8239449320001,-73.894872629,0.056,0.714
