"","month","day","year","total_case","boro","boro_case"
"702","07","18","2020",216,"brooklyn",58
"703","07","18","2020",216,"manhattan",36
"704","07","18","2020",216,"queens",49
"705","07","18","2020",216,"staten island",19
"706","07","19","2020",176,"bronx",39
"707","07","19","2020",176,"brooklyn",41
"708","07","19","2020",176,"manhattan",33
"709","07","19","2020",176,"queens",46
"710","07","19","2020",176,"staten island",17
"711","07","20","2020",401,"bronx",95
"712","07","20","2020",401,"brooklyn",85
"713","07","20","2020",401,"manhattan",80
"714","07","20","2020",401,"queens",109
"715","07","20","2020",401,"staten island",32
"716","07","21","2020",340,"bronx",71
"717","07","21","2020",340,"brooklyn",79
"718","07","21","2020",340,"manhattan",69
"719","07","21","2020",340,"queens",100
"720","07","21","2020",340,"staten island",21
"721","07","22","2020",329,"bronx",79
"722","07","22","2020",329,"brooklyn",96
"723","07","22","2020",329,"manhattan",58
"724","07","22","2020",329,"queens",76
"725","07","22","2020",329,"staten island",20
"726","07","23","2020",308,"bronx",69
"727","07","23","2020",308,"brooklyn",84
"728","07","23","2020",308,"manhattan",65
"729","07","23","2020",308,"queens",63
"730","07","23","2020",308,"staten island",27
"731","07","24","2020",298,"bronx",73
"732","07","24","2020",298,"brooklyn",68
"733","07","24","2020",298,"manhattan",54
"734","07","24","2020",298,"queens",75
"735","07","24","2020",298,"staten island",28
"736","07","25","2020",153,"bronx",25
"737","07","25","2020",153,"brooklyn",35
"738","07","25","2020",153,"manhattan",34
"739","07","25","2020",153,"queens",46
"740","07","25","2020",153,"staten island",13
"741","07","26","2020",140,"bronx",30
"742","07","26","2020",140,"brooklyn",40
"743","07","26","2020",140,"manhattan",18
"744","07","26","2020",140,"queens",33
"745","07","26","2020",140,"staten island",19
"746","07","27","2020",312,"bronx",58
"747","07","27","2020",312,"brooklyn",78
"748","07","27","2020",312,"manhattan",71
"749","07","27","2020",312,"queens",79
"750","07","27","2020",312,"staten island",26
"751","07","28","2020",313,"bronx",58
"752","07","28","2020",313,"brooklyn",106
"753","07","28","2020",313,"manhattan",58
"754","07","28","2020",313,"queens",73
"755","07","28","2020",313,"staten island",18
"756","07","29","2020",287,"bronx",80
"757","07","29","2020",287,"brooklyn",73
"758","07","29","2020",287,"manhattan",54
"759","07","29","2020",287,"queens",67
"760","07","29","2020",287,"staten island",13
"761","07","30","2020",274,"bronx",58
"762","07","30","2020",274,"brooklyn",99
"763","07","30","2020",274,"manhattan",44
"764","07","30","2020",274,"queens",61
"765","07","30","2020",274,"staten island",12
"766","07","31","2020",262,"bronx",55
"767","07","31","2020",262,"brooklyn",80
"768","07","31","2020",262,"manhattan",51
"769","07","31","2020",262,"queens",58
"770","07","31","2020",262,"staten island",18
"771","08","01","2020",189,"bronx",37
"772","08","01","2020",189,"brooklyn",58
"773","08","01","2020",189,"manhattan",33
"774","08","01","2020",189,"queens",54
"775","08","01","2020",189,"staten island",7
"776","08","02","2020",135,"bronx",30
"777","08","02","2020",135,"brooklyn",38
"778","08","02","2020",135,"manhattan",26
"779","08","02","2020",135,"queens",33
"780","08","02","2020",135,"staten island",8
"781","08","03","2020",348,"bronx",96
"782","08","03","2020",348,"brooklyn",93
"783","08","03","2020",348,"manhattan",56
"784","08","03","2020",348,"queens",84
"785","08","03","2020",348,"staten island",19
"786","08","04","2020",187,"bronx",47
"787","08","04","2020",187,"brooklyn",49
"788","08","04","2020",187,"manhattan",38
"789","08","04","2020",187,"queens",46
"790","08","04","2020",187,"staten island",7
"791","08","05","2020",298,"bronx",66
"792","08","05","2020",298,"brooklyn",90
"793","08","05","2020",298,"manhattan",47
"794","08","05","2020",298,"queens",80
"795","08","05","2020",298,"staten island",15
"796","08","06","2020",288,"bronx",65
"797","08","06","2020",288,"brooklyn",86
"798","08","06","2020",288,"manhattan",53
"799","08","06","2020",288,"queens",66
"800","08","06","2020",288,"staten island",18
"801","08","07","2020",255,"bronx",53
"802","08","07","2020",255,"brooklyn",90
"803","08","07","2020",255,"manhattan",49
"804","08","07","2020",255,"queens",57
"805","08","07","2020",255,"staten island",6
"806","08","08","2020",160,"bronx",30
"807","08","08","2020",160,"brooklyn",57
"808","08","08","2020",160,"manhattan",23
"809","08","08","2020",160,"queens",43
"810","08","08","2020",160,"staten island",7
"811","08","09","2020",133,"bronx",19
"812","08","09","2020",133,"brooklyn",48
"813","08","09","2020",133,"manhattan",18
"814","08","09","2020",133,"queens",36
"815","08","09","2020",133,"staten island",12
"816","08","10","2020",312,"bronx",89
"817","08","10","2020",312,"brooklyn",75
"818","08","10","2020",312,"manhattan",49
"819","08","10","2020",312,"queens",77
"820","08","10","2020",312,"staten island",22
"821","08","11","2020",263,"bronx",70
"822","08","11","2020",263,"brooklyn",82
"823","08","11","2020",263,"manhattan",42
"824","08","11","2020",263,"queens",51
"825","08","11","2020",263,"staten island",18
"826","08","12","2020",320,"bronx",59
"827","08","12","2020",320,"brooklyn",114
"828","08","12","2020",320,"manhattan",43
"829","08","12","2020",320,"queens",86
"830","08","12","2020",320,"staten island",18
"831","08","13","2020",276,"bronx",61
"832","08","13","2020",276,"brooklyn",86
"833","08","13","2020",276,"manhattan",50
"834","08","13","2020",276,"queens",67
"835","08","13","2020",276,"staten island",12
"836","08","14","2020",277,"bronx",68
"837","08","14","2020",277,"brooklyn",80
"838","08","14","2020",277,"manhattan",44
"839","08","14","2020",277,"queens",69
"840","08","14","2020",277,"staten island",16
"841","08","15","2020",151,"bronx",42
"842","08","15","2020",151,"brooklyn",33
"843","08","15","2020",151,"manhattan",25
"844","08","15","2020",151,"queens",42
"845","08","15","2020",151,"staten island",9
"846","08","16","2020",140,"bronx",23
"847","08","16","2020",140,"brooklyn",49
"848","08","16","2020",140,"manhattan",22
"849","08","16","2020",140,"queens",39
"850","08","16","2020",140,"staten island",7
"851","08","17","2020",333,"bronx",71
"852","08","17","2020",333,"brooklyn",96
"853","08","17","2020",333,"manhattan",57
"854","08","17","2020",333,"queens",95
"855","08","17","2020",333,"staten island",14
"856","08","18","2020",283,"bronx",55
"857","08","18","2020",283,"brooklyn",66
"858","08","18","2020",283,"manhattan",61
"859","08","18","2020",283,"queens",87
"860","08","18","2020",283,"staten island",14
"861","08","19","2020",257,"bronx",50
"862","08","19","2020",257,"brooklyn",69
"863","08","19","2020",257,"manhattan",51
"864","08","19","2020",257,"queens",69
"865","08","19","2020",257,"staten island",18
"866","08","20","2020",227,"bronx",64
"867","08","20","2020",227,"brooklyn",56
"868","08","20","2020",227,"manhattan",33
"869","08","20","2020",227,"queens",54
"870","08","20","2020",227,"staten island",20
"871","08","21","2020",252,"bronx",52
"872","08","21","2020",252,"brooklyn",75
"873","08","21","2020",252,"manhattan",51
"874","08","21","2020",252,"queens",60
"875","08","21","2020",252,"staten island",14
"876","08","22","2020",136,"bronx",29
"877","08","22","2020",136,"brooklyn",36
"878","08","22","2020",136,"manhattan",30
"879","08","22","2020",136,"queens",34
"880","08","22","2020",136,"staten island",7
"881","08","23","2020",150,"bronx",32
"882","08","23","2020",150,"brooklyn",55
"883","08","23","2020",150,"manhattan",16
"884","08","23","2020",150,"queens",40
"885","08","23","2020",150,"staten island",7
"886","08","24","2020",297,"bronx",64
"887","08","24","2020",297,"brooklyn",85
"888","08","24","2020",297,"manhattan",49
"889","08","24","2020",297,"queens",84
"890","08","24","2020",297,"staten island",15
"891","08","25","2020",283,"bronx",64
"892","08","25","2020",283,"brooklyn",84
"893","08","25","2020",283,"manhattan",54
"894","08","25","2020",283,"queens",69
"895","08","25","2020",283,"staten island",12
"896","08","26","2020",313,"bronx",64
"897","08","26","2020",313,"brooklyn",117
"898","08","26","2020",313,"manhattan",50
"899","08","26","2020",313,"queens",66
"900","08","26","2020",313,"staten island",16
"901","08","27","2020",274,"bronx",53
"902","08","27","2020",274,"brooklyn",99
"903","08","27","2020",274,"manhattan",48
"904","08","27","2020",274,"queens",61
"905","08","27","2020",274,"staten island",13
"906","08","28","2020",280,"bronx",77
"907","08","28","2020",280,"brooklyn",78
"908","08","28","2020",280,"manhattan",52
"909","08","28","2020",280,"queens",52
"910","08","28","2020",280,"staten island",21
"911","08","29","2020",128,"bronx",28
"912","08","29","2020",128,"brooklyn",38
"913","08","29","2020",128,"manhattan",23
"914","08","29","2020",128,"queens",32
"915","08","29","2020",128,"staten island",7
"916","08","30","2020",186,"bronx",20
"917","08","30","2020",186,"brooklyn",62
"918","08","30","2020",186,"manhattan",37
"919","08","30","2020",186,"queens",42
"920","08","30","2020",186,"staten island",25
"921","08","31","2020",315,"bronx",46
"922","08","31","2020",315,"brooklyn",118
"923","08","31","2020",315,"manhattan",52
"924","08","31","2020",315,"queens",77
"925","08","31","2020",315,"staten island",22
"926","09","01","2020",294,"bronx",52
"927","09","01","2020",294,"brooklyn",89
"928","09","01","2020",294,"manhattan",55
"929","09","01","2020",294,"queens",73
"930","09","01","2020",294,"staten island",24
"931","09","02","2020",271,"bronx",42
"932","09","02","2020",271,"brooklyn",94
"933","09","02","2020",271,"manhattan",48
"934","09","02","2020",271,"queens",69
"935","09","02","2020",271,"staten island",17
"936","09","03","2020",273,"bronx",40
"937","09","03","2020",273,"brooklyn",91
"938","09","03","2020",273,"manhattan",35
"939","09","03","2020",273,"queens",90
"940","09","03","2020",273,"staten island",17
"941","09","04","2020",230,"bronx",44
"942","09","04","2020",230,"brooklyn",71
"943","09","04","2020",230,"manhattan",30
"944","09","04","2020",230,"queens",59
"945","09","04","2020",230,"staten island",26
"946","09","05","2020",156,"bronx",30
"947","09","05","2020",156,"brooklyn",46
"948","09","05","2020",156,"manhattan",22
"949","09","05","2020",156,"queens",34
"950","09","05","2020",156,"staten island",24
"951","09","06","2020",207,"bronx",18
"952","09","06","2020",207,"brooklyn",87
"953","09","06","2020",207,"manhattan",27
"954","09","06","2020",207,"queens",62
"955","09","06","2020",207,"staten island",13
"956","09","07","2020",218,"bronx",32
"957","09","07","2020",218,"brooklyn",75
"958","09","07","2020",218,"manhattan",40
"959","09","07","2020",218,"queens",52
"960","09","07","2020",218,"staten island",19
"961","09","08","2020",393,"bronx",81
"962","09","08","2020",393,"brooklyn",126
"963","09","08","2020",393,"manhattan",58
"964","09","08","2020",393,"queens",98
"965","09","08","2020",393,"staten island",30
"966","09","09","2020",353,"bronx",56
"967","09","09","2020",353,"brooklyn",119
"968","09","09","2020",353,"manhattan",71
"969","09","09","2020",353,"queens",82
"970","09","09","2020",353,"staten island",25
"971","09","10","2020",323,"bronx",45
"972","09","10","2020",323,"brooklyn",124
"973","09","10","2020",323,"manhattan",57
"974","09","10","2020",323,"queens",70
"975","09","10","2020",323,"staten island",27
"976","09","11","2020",313,"bronx",55
"977","09","11","2020",313,"brooklyn",111
"978","09","11","2020",313,"manhattan",54
"979","09","11","2020",313,"queens",77
"980","09","11","2020",313,"staten island",16
"981","09","12","2020",202,"bronx",35
"982","09","12","2020",202,"brooklyn",51
"983","09","12","2020",202,"manhattan",36
"984","09","12","2020",202,"queens",61
"985","09","12","2020",202,"staten island",19
"986","09","13","2020",263,"bronx",19
"987","09","13","2020",263,"brooklyn",118
"988","09","13","2020",263,"manhattan",45
"989","09","13","2020",263,"queens",68
"990","09","13","2020",263,"staten island",13
"991","09","14","2020",462,"bronx",75
"992","09","14","2020",462,"brooklyn",178
"993","09","14","2020",462,"manhattan",78
"994","09","14","2020",462,"queens",105
"995","09","14","2020",462,"staten island",26
"996","09","15","2020",415,"bronx",62
"997","09","15","2020",415,"brooklyn",190
"998","09","15","2020",415,"manhattan",64
"999","09","15","2020",415,"queens",81
"1000","09","15","2020",415,"staten island",18
"1001","09","16","2020",457,"bronx",60
"1002","09","16","2020",457,"brooklyn",201
"1003","09","16","2020",457,"manhattan",84
"1004","09","16","2020",457,"queens",94
"1005","09","16","2020",457,"staten island",18
"1006","09","17","2020",441,"bronx",61
"1007","09","17","2020",441,"brooklyn",163
"1008","09","17","2020",441,"manhattan",88
"1009","09","17","2020",441,"queens",104
"1010","09","17","2020",441,"staten island",25
"1011","09","18","2020",292,"bronx",45
"1012","09","18","2020",292,"brooklyn",108
"1013","09","18","2020",292,"manhattan",46
"1014","09","18","2020",292,"queens",69
"1015","09","18","2020",292,"staten island",24
"1016","09","19","2020",216,"bronx",30
"1017","09","19","2020",216,"brooklyn",65
"1018","09","19","2020",216,"manhattan",47
"1019","09","19","2020",216,"queens",60
"1020","09","19","2020",216,"staten island",13
"1021","09","20","2020",221,"bronx",32
"1022","09","20","2020",221,"brooklyn",78
"1023","09","20","2020",221,"manhattan",47
"1024","09","20","2020",221,"queens",43
"1025","09","20","2020",221,"staten island",21
"1026","09","21","2020",559,"bronx",73
"1027","09","21","2020",559,"brooklyn",264
"1028","09","21","2020",559,"manhattan",76
"1029","09","21","2020",559,"queens",122
"1030","09","21","2020",559,"staten island",24
"1031","09","22","2020",499,"bronx",68
"1032","09","22","2020",499,"brooklyn",210
"1033","09","22","2020",499,"manhattan",88
"1034","09","22","2020",499,"queens",107
"1035","09","22","2020",499,"staten island",26
"1036","09","23","2020",614,"bronx",89
"1037","09","23","2020",614,"brooklyn",272
"1038","09","23","2020",614,"manhattan",100
"1039","09","23","2020",614,"queens",116
"1040","09","23","2020",614,"staten island",37
"1041","09","24","2020",543,"bronx",71
"1042","09","24","2020",543,"brooklyn",263
"1043","09","24","2020",543,"manhattan",83
"1044","09","24","2020",543,"queens",100
"1045","09","24","2020",543,"staten island",26
"1046","09","25","2020",462,"bronx",49
"1047","09","25","2020",462,"brooklyn",193
"1048","09","25","2020",462,"manhattan",68
"1049","09","25","2020",462,"queens",124
"1050","09","25","2020",462,"staten island",28
"1051","09","26","2020",280,"bronx",42
"1052","09","26","2020",280,"brooklyn",109
"1053","09","26","2020",280,"manhattan",35
"1054","09","26","2020",280,"queens",61
"1055","09","26","2020",280,"staten island",33
"1056","09","27","2020",382,"bronx",32
"1057","09","27","2020",382,"brooklyn",181
"1058","09","27","2020",382,"manhattan",35
"1059","09","27","2020",382,"queens",106
"1060","09","27","2020",382,"staten island",28
"1061","09","28","2020",436,"bronx",82
"1062","09","28","2020",436,"brooklyn",139
"1063","09","28","2020",436,"manhattan",58
"1064","09","28","2020",436,"queens",109
"1065","09","28","2020",436,"staten island",47
"1066","09","29","2020",723,"bronx",65
"1067","09","29","2020",723,"brooklyn",355
"1068","09","29","2020",723,"manhattan",95
"1069","09","29","2020",723,"queens",175
"1070","09","29","2020",723,"staten island",33
"1071","09","30","2020",605,"bronx",52
"1072","09","30","2020",605,"brooklyn",284
"1073","09","30","2020",605,"manhattan",93
"1074","09","30","2020",605,"queens",135
"1075","09","30","2020",605,"staten island",41
"1076","10","01","2020",705,"bronx",82
"1077","10","01","2020",705,"brooklyn",332
"1078","10","01","2020",705,"manhattan",120
"1079","10","01","2020",705,"queens",145
"1080","10","01","2020",705,"staten island",26
"1081","10","02","2020",603,"bronx",80
"1082","10","02","2020",603,"brooklyn",269
"1083","10","02","2020",603,"manhattan",78
"1084","10","02","2020",603,"queens",140
"1085","10","02","2020",603,"staten island",36
"1086","10","03","2020",301,"bronx",34
"1087","10","03","2020",301,"brooklyn",95
"1088","10","03","2020",301,"manhattan",57
"1089","10","03","2020",301,"queens",98
"1090","10","03","2020",301,"staten island",17
"1091","10","04","2020",335,"bronx",34
"1092","10","04","2020",335,"brooklyn",162
"1093","10","04","2020",335,"manhattan",29
"1094","10","04","2020",335,"queens",84
"1095","10","04","2020",335,"staten island",26
"1096","10","05","2020",765,"bronx",94
"1097","10","05","2020",765,"brooklyn",354
"1098","10","05","2020",765,"manhattan",84
"1099","10","05","2020",765,"queens",196
"1100","10","05","2020",765,"staten island",37
"1101","10","06","2020",571,"bronx",67
"1102","10","06","2020",571,"brooklyn",251
"1103","10","06","2020",571,"manhattan",79
"1104","10","06","2020",571,"queens",145
"1105","10","06","2020",571,"staten island",29
"1106","10","07","2020",542,"bronx",75
"1107","10","07","2020",542,"brooklyn",223
"1108","10","07","2020",542,"manhattan",75
"1109","10","07","2020",542,"queens",132
"1110","10","07","2020",542,"staten island",37
"1111","10","08","2020",526,"bronx",83
"1112","10","08","2020",526,"brooklyn",218
"1113","10","08","2020",526,"manhattan",80
"1114","10","08","2020",526,"queens",112
"1115","10","08","2020",526,"staten island",33
"1116","10","09","2020",524,"bronx",92
"1117","10","09","2020",524,"brooklyn",184
"1118","10","09","2020",524,"manhattan",74
"1119","10","09","2020",524,"queens",143
"1120","10","09","2020",524,"staten island",31
"1121","10","10","2020",315,"bronx",36
"1122","10","10","2020",315,"brooklyn",97
"1123","10","10","2020",315,"manhattan",46
"1124","10","10","2020",315,"queens",99
"1125","10","10","2020",315,"staten island",36
"1126","10","11","2020",281,"bronx",38
"1127","10","11","2020",281,"brooklyn",115
"1128","10","11","2020",281,"manhattan",29
"1129","10","11","2020",281,"queens",85
"1130","10","11","2020",281,"staten island",14
"1131","10","12","2020",515,"bronx",53
"1132","10","12","2020",515,"brooklyn",223
"1133","10","12","2020",515,"manhattan",85
"1134","10","12","2020",515,"queens",116
"1135","10","12","2020",515,"staten island",37
"1136","10","13","2020",589,"bronx",91
"1137","10","13","2020",589,"brooklyn",225
"1138","10","13","2020",589,"manhattan",100
"1139","10","13","2020",589,"queens",128
"1140","10","13","2020",589,"staten island",45
"1141","10","14","2020",583,"bronx",89
"1142","10","14","2020",583,"brooklyn",215
"1143","10","14","2020",583,"manhattan",86
"1144","10","14","2020",583,"queens",159
"1145","10","14","2020",583,"staten island",33
"1146","10","15","2020",604,"bronx",92
"1147","10","15","2020",604,"brooklyn",238
"1148","10","15","2020",604,"manhattan",90
"1149","10","15","2020",604,"queens",144
"1150","10","15","2020",604,"staten island",40
"1151","10","16","2020",503,"bronx",78
"1152","10","16","2020",503,"brooklyn",163
"1153","10","16","2020",503,"manhattan",91
"1154","10","16","2020",503,"queens",132
"1155","10","16","2020",503,"staten island",38
"1156","10","17","2020",366,"bronx",64
"1157","10","17","2020",366,"brooklyn",91
"1158","10","17","2020",366,"manhattan",61
"1159","10","17","2020",366,"queens",110
"1160","10","17","2020",366,"staten island",39
"1161","10","18","2020",412,"bronx",45
"1162","10","18","2020",412,"brooklyn",172
"1163","10","18","2020",412,"manhattan",39
"1164","10","18","2020",412,"queens",123
"1165","10","18","2020",412,"staten island",33
"1166","10","19","2020",626,"bronx",107
"1167","10","19","2020",626,"brooklyn",204
"1168","10","19","2020",626,"manhattan",101
"1169","10","19","2020",626,"queens",178
"1170","10","19","2020",626,"staten island",36
"1171","10","20","2020",601,"bronx",91
"1172","10","20","2020",601,"brooklyn",214
"1173","10","20","2020",601,"manhattan",104
"1174","10","20","2020",601,"queens",154
"1175","10","20","2020",601,"staten island",38
"1176","10","21","2020",653,"bronx",96
"1177","10","21","2020",653,"brooklyn",203
"1178","10","21","2020",653,"manhattan",118
"1179","10","21","2020",653,"queens",187
"1180","10","21","2020",653,"staten island",49
"1181","10","22","2020",759,"bronx",122
"1182","10","22","2020",759,"brooklyn",242
"1183","10","22","2020",759,"manhattan",137
"1184","10","22","2020",759,"queens",182
"1185","10","22","2020",759,"staten island",76
"1186","10","23","2020",601,"bronx",115
"1187","10","23","2020",601,"brooklyn",199
"1188","10","23","2020",601,"manhattan",78
"1189","10","23","2020",601,"queens",161
"1190","10","23","2020",601,"staten island",48
"1191","10","24","2020",386,"bronx",73
"1192","10","24","2020",386,"brooklyn",120
"1193","10","24","2020",386,"manhattan",58
"1194","10","24","2020",386,"queens",103
"1195","10","24","2020",386,"staten island",32
"1196","10","25","2020",361,"bronx",66
"1197","10","25","2020",361,"brooklyn",128
"1198","10","25","2020",361,"manhattan",48
"1199","10","25","2020",361,"queens",87
"1200","10","25","2020",361,"staten island",32
"1201","10","26","2020",695,"bronx",132
"1202","10","26","2020",695,"brooklyn",221
"1203","10","26","2020",695,"manhattan",118
"1204","10","26","2020",695,"queens",154
"1205","10","26","2020",695,"staten island",69
"1206","10","27","2020",741,"bronx",119
"1207","10","27","2020",741,"brooklyn",237
"1208","10","27","2020",741,"manhattan",128
"1209","10","27","2020",741,"queens",180
"1210","10","27","2020",741,"staten island",76
"1211","10","28","2020",783,"bronx",124
"1212","10","28","2020",783,"brooklyn",231
"1213","10","28","2020",783,"manhattan",135
"1214","10","28","2020",783,"queens",203
"1215","10","28","2020",783,"staten island",90
"1216","10","29","2020",621,"bronx",100
"1217","10","29","2020",621,"brooklyn",192
"1218","10","29","2020",621,"manhattan",117
"1219","10","29","2020",621,"queens",156
"1220","10","29","2020",621,"staten island",56
"1221","10","30","2020",653,"bronx",115
"1222","10","30","2020",653,"brooklyn",191
"1223","10","30","2020",653,"manhattan",102
"1224","10","30","2020",653,"queens",168
"1225","10","30","2020",653,"staten island",77
"1226","10","31","2020",403,"bronx",65
"1227","10","31","2020",403,"brooklyn",117
"1228","10","31","2020",403,"manhattan",52
"1229","10","31","2020",403,"queens",117
"1230","10","31","2020",403,"staten island",52
"1231","11","01","2020",501,"bronx",57
"1232","11","01","2020",501,"brooklyn",231
"1233","11","01","2020",501,"manhattan",66
"1234","11","01","2020",501,"queens",102
"1235","11","01","2020",501,"staten island",45
"1236","11","02","2020",953,"bronx",159
"1237","11","02","2020",953,"brooklyn",337
"1238","11","02","2020",953,"manhattan",144
"1239","11","02","2020",953,"queens",220
"1240","11","02","2020",953,"staten island",93
"1241","11","03","2020",903,"bronx",153
"1242","11","03","2020",903,"brooklyn",319
"1243","11","03","2020",903,"manhattan",158
"1244","11","03","2020",903,"queens",181
"1245","11","03","2020",903,"staten island",92
"1246","11","04","2020",1112,"bronx",187
"1247","11","04","2020",1112,"brooklyn",311
"1248","11","04","2020",1112,"manhattan",199
"1249","11","04","2020",1112,"queens",277
"1250","11","04","2020",1112,"staten island",138
"1251","11","05","2020",1139,"bronx",198
"1252","11","05","2020",1139,"brooklyn",312
"1253","11","05","2020",1139,"manhattan",212
"1254","11","05","2020",1139,"queens",306
"1255","11","05","2020",1139,"staten island",111
"1256","11","06","2020",1036,"bronx",191
"1257","11","06","2020",1036,"brooklyn",238
"1258","11","06","2020",1036,"manhattan",179
"1259","11","06","2020",1036,"queens",297
"1260","11","06","2020",1036,"staten island",131
"1261","11","07","2020",845,"bronx",134
"1262","11","07","2020",845,"brooklyn",224
"1263","11","07","2020",845,"manhattan",148
"1264","11","07","2020",845,"queens",250
"1265","11","07","2020",845,"staten island",89
"1266","11","08","2020",788,"bronx",106
"1267","11","08","2020",788,"brooklyn",224
"1268","11","08","2020",788,"manhattan",133
"1269","11","08","2020",788,"queens",226
"1270","11","08","2020",788,"staten island",99
"1271","11","09","2020",1545,"bronx",240
"1272","11","09","2020",1545,"brooklyn",418
"1273","11","09","2020",1545,"manhattan",268
"1274","11","09","2020",1545,"queens",417
"1275","11","09","2020",1545,"staten island",202
"1276","11","10","2020",1598,"bronx",274
"1277","11","10","2020",1598,"brooklyn",459
"1278","11","10","2020",1598,"manhattan",311
"1279","11","10","2020",1598,"queens",408
"1280","11","10","2020",1598,"staten island",146
"1281","11","11","2020",1539,"bronx",239
"1282","11","11","2020",1539,"brooklyn",393
"1283","11","11","2020",1539,"manhattan",290
"1284","11","11","2020",1539,"queens",448
"1285","11","11","2020",1539,"staten island",169
"1286","11","12","2020",1501,"bronx",248
"1287","11","12","2020",1501,"brooklyn",383
"1288","11","12","2020",1501,"manhattan",300
"1289","11","12","2020",1501,"queens",406
"1290","11","12","2020",1501,"staten island",164
"1291","11","13","2020",1494,"bronx",272
"1292","11","13","2020",1494,"brooklyn",356
"1293","11","13","2020",1494,"manhattan",263
"1294","11","13","2020",1494,"queens",430
"1295","11","13","2020",1494,"staten island",173
"1296","11","14","2020",1026,"bronx",193
"1297","11","14","2020",1026,"brooklyn",238
"1298","11","14","2020",1026,"manhattan",160
"1299","11","14","2020",1026,"queens",324
"1300","11","14","2020",1026,"staten island",111
"1301","11","15","2020",896,"bronx",135
"1302","11","15","2020",896,"brooklyn",232
"1303","11","15","2020",896,"manhattan",134
"1304","11","15","2020",896,"queens",243
"1305","11","15","2020",896,"staten island",152
"1306","11","16","2020",1832,"bronx",314
"1307","11","16","2020",1832,"brooklyn",496
"1308","11","16","2020",1832,"manhattan",332
"1309","11","16","2020",1832,"queens",503
"1310","11","16","2020",1832,"staten island",187
"1311","11","17","2020",1729,"bronx",337
"1312","11","17","2020",1729,"brooklyn",492
"1313","11","17","2020",1729,"manhattan",288
"1314","11","17","2020",1729,"queens",422
"1315","11","17","2020",1729,"staten island",190
"1316","11","18","2020",1753,"bronx",307
"1317","11","18","2020",1753,"brooklyn",468
"1318","11","18","2020",1753,"manhattan",336
"1319","11","18","2020",1753,"queens",444
"1320","11","18","2020",1753,"staten island",198
"1321","11","19","2020",1857,"bronx",362
"1322","11","19","2020",1857,"brooklyn",491
"1323","11","19","2020",1857,"manhattan",347
"1324","11","19","2020",1857,"queens",457
"1325","11","19","2020",1857,"staten island",200
"1326","11","20","2020",1773,"bronx",328
"1327","11","20","2020",1773,"brooklyn",435
"1328","11","20","2020",1773,"manhattan",328
"1329","11","20","2020",1773,"queens",458
"1330","11","20","2020",1773,"staten island",224
"1331","11","21","2020",1290,"bronx",254
"1332","11","21","2020",1290,"brooklyn",354
"1333","11","21","2020",1290,"manhattan",196
"1334","11","21","2020",1290,"queens",325
"1335","11","21","2020",1290,"staten island",161
"1336","11","22","2020",1148,"bronx",183
"1337","11","22","2020",1148,"brooklyn",340
"1338","11","22","2020",1148,"manhattan",159
"1339","11","22","2020",1148,"queens",287
"1340","11","22","2020",1148,"staten island",178
"1341","11","23","2020",2315,"bronx",437
"1342","11","23","2020",2315,"brooklyn",573
"1343","11","23","2020",2315,"manhattan",411
"1344","11","23","2020",2315,"queens",605
"1345","11","23","2020",2315,"staten island",289
"1346","11","24","2020",2072,"bronx",375
"1347","11","24","2020",2072,"brooklyn",553
"1348","11","24","2020",2072,"manhattan",371
"1349","11","24","2020",2072,"queens",535
"1350","11","24","2020",2072,"staten island",238
"1351","11","25","2020",2369,"bronx",425
"1352","11","25","2020",2369,"brooklyn",632
"1353","11","25","2020",2369,"manhattan",382
"1354","11","25","2020",2369,"queens",635
"1355","11","25","2020",2369,"staten island",295
"1356","11","26","2020",807,"bronx",137
"1357","11","26","2020",807,"brooklyn",242
"1358","11","26","2020",807,"manhattan",136
"1359","11","26","2020",807,"queens",200
"1360","11","26","2020",807,"staten island",92
"1361","11","27","2020",2296,"bronx",386
"1362","11","27","2020",2296,"brooklyn",603
"1363","11","27","2020",2296,"manhattan",385
"1364","11","27","2020",2296,"queens",649
"1365","11","27","2020",2296,"staten island",273
"1366","11","28","2020",1786,"bronx",332
"1367","11","28","2020",1786,"brooklyn",444
"1368","11","28","2020",1786,"manhattan",295
"1369","11","28","2020",1786,"queens",500
"1370","11","28","2020",1786,"staten island",215
"1371","11","29","2020",1728,"bronx",230
"1372","11","29","2020",1728,"brooklyn",504
"1373","11","29","2020",1728,"manhattan",233
"1374","11","29","2020",1728,"queens",483
"1375","11","29","2020",1728,"staten island",278
"1376","11","30","2020",2802,"bronx",456
"1377","11","30","2020",2802,"brooklyn",863
"1378","11","30","2020",2802,"manhattan",389
"1379","11","30","2020",2802,"queens",717
"1380","11","30","2020",2802,"staten island",377
"1381","12","01","2020",3137,"bronx",580
"1382","12","01","2020",3137,"brooklyn",878
"1383","12","01","2020",3137,"manhattan",479
"1384","12","01","2020",3137,"queens",838
"1385","12","01","2020",3137,"staten island",362
"1386","12","02","2020",3006,"bronx",526
"1387","12","02","2020",3006,"brooklyn",808
"1388","12","02","2020",3006,"manhattan",457
"1389","12","02","2020",3006,"queens",833
"1390","12","02","2020",3006,"staten island",382
"1391","12","03","2020",2876,"bronx",519
"1392","12","03","2020",2876,"brooklyn",822
"1393","12","03","2020",2876,"manhattan",433
"1394","12","03","2020",2876,"queens",766
